Ind1	Ind2	Value
1854	1343	0.25
1854	1483	0.25
1854	1854	1
1854	1980	0.25
1855	19	0.5
1855	123	0.25
1855	141	0.25
1855	163	0.25
1855	211	0.25
1855	687	0.25
1855	778	0.25
1855	795	0.25
1855	822	0.25
1855	916	0.25
1855	1082	0.25
1855	1335	0.25
1855	1341	0.25
1855	1396	0.25
1855	1425	0.25
1855	1634	0.25
1855	1855	1
1855	1882	0.25
1855	1907	0.25
1855	1975	0.25
1855	2090	0.25
1856	14	0.5
1856	179	0.25
1856	281	0.25
1856	305	0.25
1856	492	0.25
1856	648	0.25
1856	749	0.25
1856	753	0.25
1856	851	0.25
1856	988	0.25
1856	1057	0.25
1856	1315	0.25
1856	1545	0.25
1856	1617	0.25
1856	1671	0.25
1856	1773	0.25
1856	1796	0.25
1856	1856	1
1856	1926	0.25
1856	2070	0.25
1856	2079	0.25
1857	68	0.5
1857	173	0.25
1857	273	0.25
1857	485	0.25
1857	596	0.25
1857	639	0.25
1857	670	0.25
1857	675	0.25
1857	1064	0.25
1857	1085	0.25
1857	1126	0.25
1857	1170	0.25
1857	1263	0.25
1857	1579	0.25
1857	1650	0.25
1857	1733	0.25
1857	1805	0.25
1857	1823	0.25
1857	1857	1
1857	1867	0.25
1857	1997	0.25
1858	52	0.5
1858	197	0.25
1858	299	0.25
1858	388	0.25
1858	535	0.25
1858	643	0.25
1858	758	0.25
1858	815	0.25
1858	847	0.25
1858	901	0.25
1858	1004	0.25
1858	1347	0.25
1858	1349	0.25
1858	1683	0.25
1858	1707	0.25
1858	1782	0.25
1858	1858	1
1858	1925	0.25
1858	2015	0.25
1858	2025	0.25
1858	2044	0.25
1859	9	0.5
1859	266	0.25
1859	573	0.25
1859	672	0.25
1859	714	0.25
1859	876	0.25
1859	888	0.25
1859	890	0.25
1859	928	0.25
1859	930	0.25
1859	970	0.25
1859	1018	0.25
1859	1194	0.25
1859	1213	0.25
1859	1256	0.25
1859	1420	0.25
1859	1475	0.25
1859	1750	0.25
1859	1842	0.25
1859	1859	1
1859	1901	0.25
1860	60	0.5
1860	256	0.25
1860	349	0.25
1860	642	0.25
1860	692	0.25
1860	768	0.25
1860	946	0.25
1860	958	0.25
1860	1049	0.25
1860	1079	0.25
1860	1385	0.25
1860	1390	0.25
1860	1480	0.25
1860	1490	0.25
1860	1608	0.25
1860	1616	0.25
1860	1645	0.25
1860	1712	0.25
1860	1785	0.25
1860	1850	0.25
1860	1860	1
1861	77	0.5
1861	128	0.25
1861	207	0.25
1861	416	0.25
1861	480	0.25
1861	495	0.25
1861	734	0.25
1861	903	0.25
1861	956	0.25
1861	1080	0.25
1861	1109	0.25
1861	1190	0.25
1861	1210	0.25
1861	1462	0.25
1861	1546	0.25
1861	1620	0.25
1861	1732	0.25
1861	1751	0.25
1861	1777	0.25
1861	1861	1
1861	1956	0.25
1862	37	0.5
1862	129	0.25
1862	150	0.25
1862	203	0.25
1862	212	0.25
1862	287	0.25
1862	522	0.25
1862	761	0.25
1862	809	0.25
1862	1197	0.25
1862	1215	0.25
1862	1287	0.25
1862	1321	0.25
1862	1527	0.25
1862	1554	0.25
1862	1592	0.25
1862	1838	0.25
1862	1862	1
1862	1961	0.25
1862	1993	0.25
1862	2048	0.25
1863	54	0.5
1863	223	0.25
1863	294	0.25
1863	314	0.25
1863	506	0.25
1863	561	0.25
1863	602	0.25
1863	700	0.25
1863	810	0.25
1863	836	0.25
1863	1001	0.25
1863	1036	0.25
1863	1084	0.25
1863	1106	0.25
1863	1269	0.25
1863	1307	0.25
1863	1415	0.25
1863	1439	0.25
1863	1624	0.25
1863	1786	0.25
1863	1863	1
1864	90	0.5
1864	268	0.25
1864	302	0.25
1864	510	0.25
1864	548	0.25
1864	607	0.25
1864	747	0.25
1864	814	0.25
1864	1059	0.25
1864	1159	0.25
1864	1211	0.25
1864	1271	0.25
1864	1331	0.25
1864	1474	0.25
1864	1537	0.25
1864	1694	0.25
1864	1706	0.25
1864	1738	0.25
1864	1743	0.25
1864	1864	1
1864	2074	0.25
1865	13	0.5
1865	115	0.25
1865	153	0.25
1865	175	0.25
1865	190	0.25
1865	208	0.25
1865	263	0.25
1865	465	0.25
1865	525	0.25
1865	846	0.25
1865	1076	0.25
1865	1226	0.25
1865	1250	0.25
1865	1267	0.25
1865	1515	0.25
1865	1756	0.25
1865	1778	0.25
1865	1844	0.25
1865	1865	1
1865	1960	0.25
1865	2003	0.25
1866	65	0.5
1866	220	0.25
1866	703	0.25
1866	746	0.25
1866	784	0.25
1866	800	0.25
1866	826	0.25
1866	828	0.25
1866	887	0.25
1866	920	0.25
1866	1074	0.25
1866	1092	0.25
1866	1246	0.25
1866	1509	0.25
1866	1543	0.25
1866	1748	0.25
1866	1753	0.25
1866	1866	1
1866	1985	0.25
1866	2011	0.25
1866	2062	0.25
1867	68	0.5
1867	173	0.25
1867	273	0.25
1867	485	0.25
1867	596	0.25
1867	639	0.25
1867	670	0.25
1867	675	0.25
1867	1064	0.25
1867	1085	0.25
1867	1126	0.25
1867	1170	0.25
1867	1263	0.25
1867	1579	0.25
1867	1650	0.25
1867	1733	0.25
1867	1805	0.25
1867	1823	0.25
1867	1857	0.25
1867	1867	1
1867	1997	0.25
1868	10	0.5
1868	250	0.25
1868	259	0.25
1868	270	0.25
1868	315	0.25
1868	447	0.25
1868	453	0.25
1868	695	0.25
1868	724	0.25
1868	910	0.25
1868	1020	0.25
1868	1141	0.25
1868	1406	0.25
1868	1416	0.25
1868	1432	0.25
1868	1547	0.25
1868	1548	0.25
1868	1820	0.25
1868	1833	0.25
1868	1868	1
1868	1869	0.25
1869	10	0.5
1869	250	0.25
1869	259	0.25
1869	270	0.25
1869	315	0.25
1869	447	0.25
1869	453	0.25
1869	695	0.25
1869	724	0.25
1869	910	0.25
1869	1020	0.25
1869	1141	0.25
1869	1406	0.25
1869	1416	0.25
1869	1432	0.25
1869	1547	0.25
1869	1548	0.25
1869	1820	0.25
1869	1833	0.25
1869	1868	0.25
1869	1869	1
1870	5	0.5
1870	166	0.25
1870	187	0.25
1870	254	0.25
1870	542	0.25
1870	899	0.25
1870	1002	0.25
1870	1107	0.25
1870	1121	0.25
1870	1162	0.25
1870	1272	0.25
1870	1454	0.25
1870	1665	0.25
1870	1715	0.25
1870	1870	1
1870	1885	0.25
1870	1886	0.25
1870	1959	0.25
1870	1962	0.25
1870	2066	0.25
1870	2094	0.25
1871	42	0.5
1871	333	0.25
1871	397	0.25
1871	605	0.25
1871	678	0.25
1871	1022	0.25
1871	1027	0.25
1871	1154	0.25
1871	1183	0.25
1871	1229	0.25
1871	1247	0.25
1871	1310	0.25
1871	1481	0.25
1871	1529	0.25
1871	1641	0.25
1871	1687	0.25
1871	1797	0.25
1871	1871	1
1871	1920	0.25
1871	1937	0.25
1871	2034	0.25
1872	55	0.5
1872	103	0.25
1872	139	0.25
1872	344	0.25
1872	557	0.25
1872	603	0.25
1872	649	0.25
1872	657	0.25
1872	663	0.25
1872	676	0.25
1872	1207	0.25
1872	1306	0.25
1872	1478	0.25
1872	1704	0.25
1872	1708	0.25
1872	1713	0.25
1872	1872	1
1872	1887	0.25
1872	1922	0.25
1872	1943	0.25
1872	2013	0.25
1873	16	0.5
1873	125	0.25
1873	306	0.25
1873	317	0.25
1873	411	0.25
1873	457	0.25
1873	537	0.25
1873	624	0.25
1873	819	0.25
1873	869	0.25
1873	1035	0.25
1873	1077	0.25
1873	1131	0.25
1873	1363	0.25
1873	1477	0.25
1873	1530	0.25
1873	1741	0.25
1873	1851	0.25
1873	1873	1
1873	1929	0.25
1873	2035	0.25
1874	38	0.5
1874	130	0.25
1874	258	0.25
1874	324	0.25
1874	569	0.25
1874	601	0.25
1874	656	0.25
1874	821	0.25
1874	926	0.25
1874	1021	0.25
1874	1136	0.25
1874	1149	0.25
1874	1378	0.25
1874	1522	0.25
1874	1557	0.25
1874	1571	0.25
1874	1703	0.25
1874	1709	0.25
1874	1803	0.25
1874	1874	1
1874	1891	0.25
1875	69	0.5
1875	359	0.25
1875	417	0.25
1875	418	0.25
1875	422	0.25
1875	581	0.25
1875	599	0.25
1875	632	0.25
1875	702	0.25
1875	739	0.25
1875	850	0.25
1875	864	0.25
1875	995	0.25
1875	1219	0.25
1875	1320	0.25
1875	1325	0.25
1875	1463	0.25
1875	1717	0.25
1875	1752	0.25
1875	1875	1
1875	2033	0.25
1876	94	0.5
1876	102	0.25
1876	355	0.25
1876	407	0.25
1876	430	0.25
1876	738	0.25
1876	898	0.25
1876	1023	0.25
1876	1308	0.25
1876	1352	0.25
1876	1398	0.25
1876	1518	0.25
1876	1565	0.25
1876	1746	0.25
1876	1788	0.25
1876	1821	0.25
1876	1832	0.25
1876	1876	1
1876	1949	0.25
1876	2020	0.25
1876	2087	0.25
1877	87	0.5
1877	162	0.25
1877	360	0.25
1877	364	0.25
1877	461	0.25
1877	473	0.25
1877	546	0.25
1877	572	0.25
1877	872	0.25
1877	996	0.25
1877	1063	0.25
1877	1100	0.25
1877	1163	0.25
1877	1233	0.25
1877	1300	0.25
1877	1441	0.25
1877	1450	0.25
1877	1737	0.25
1877	1765	0.25
1877	1799	0.25
1877	1877	1
1878	15	0.5
1878	137	0.25
1878	167	0.25
1878	249	0.25
1878	335	0.25
1878	376	0.25
1878	559	0.25
1878	616	0.25
1878	801	0.25
1878	838	0.25
1878	940	0.25
1878	1025	0.25
1878	1235	0.25
1878	1332	0.25
1878	1373	0.25
1878	1414	0.25
1878	1516	0.25
1878	1562	0.25
1878	1657	0.25
1878	1878	1
1878	2012	0.25
1879	0	0.5
1879	105	0.25
1879	213	0.25
1879	338	0.25
1879	395	0.25
1879	439	0.25
1879	475	0.25
1879	476	0.25
1879	521	0.25
1879	523	0.25
1879	552	0.25
1879	966	0.25
1879	1058	0.25
1879	1115	0.25
1879	1404	0.25
1879	1525	0.25
1879	1739	0.25
1879	1766	0.25
1879	1879	1
1879	1931	0.25
1879	2056	0.25
1880	91	0.5
1880	113	0.25
1880	339	0.25
1880	378	0.25
1880	513	0.25
1880	789	0.25
1880	900	0.25
1880	949	0.25
1880	1008	0.25
1880	1069	0.25
1880	1187	0.25
1880	1208	0.25
1880	1224	0.25
1880	1302	0.25
1880	1376	0.25
1880	1482	0.25
1880	1601	0.25
1880	1769	0.25
1880	1784	0.25
1880	1880	1
1880	2002	0.25
1881	75	0.5
1881	184	0.25
1881	433	0.25
1881	474	0.25
1881	494	0.25
1881	862	0.25
1881	950	0.25
1881	967	0.25
1881	1173	0.25
1881	1291	0.25
1881	1345	0.25
1881	1638	0.25
1881	1648	0.25
1881	1661	0.25
1881	1719	0.25
1881	1779	0.25
1881	1881	1
1881	1888	0.25
1881	1986	0.25
1881	2010	0.25
1881	2030	0.25
1882	19	0.5
1882	123	0.25
1882	141	0.25
1882	163	0.25
1882	211	0.25
1882	687	0.25
1882	778	0.25
1882	795	0.25
1882	822	0.25
1882	916	0.25
1882	1082	0.25
1882	1335	0.25
1882	1341	0.25
1882	1396	0.25
1882	1425	0.25
1882	1634	0.25
1882	1855	0.25
1882	1882	1
1882	1907	0.25
1882	1975	0.25
1882	2090	0.25
1883	84	0.5
1883	157	0.25
1883	233	0.25
1883	243	0.25
1883	248	0.25
1883	269	0.25
1883	488	0.25
1883	515	0.25
1883	571	0.25
1883	623	0.25
1883	774	0.25
1883	1103	0.25
1883	1124	0.25
1883	1193	0.25
1883	1216	0.25
1883	1266	0.25
1883	1277	0.25
1883	1564	0.25
1883	1883	1
1883	2018	0.25
1883	2055	0.25
1884	40	0.5
1884	118	0.25
1884	468	0.25
1884	544	0.25
1884	719	0.25
1884	729	0.25
1884	796	0.25
1884	921	0.25
1884	953	0.25
1884	1122	0.25
1884	1135	0.25
1884	1232	0.25
1884	1367	0.25
1884	1498	0.25
1884	1626	0.25
1884	1644	0.25
1884	1684	0.25
1884	1749	0.25
1884	1884	1
1884	2001	0.25
1884	2053	0.25
1885	5	0.5
1885	166	0.25
1885	187	0.25
1885	254	0.25
1885	542	0.25
1885	899	0.25
1885	1002	0.25
1885	1107	0.25
1885	1121	0.25
1885	1162	0.25
1885	1272	0.25
1885	1454	0.25
1885	1665	0.25
1885	1715	0.25
1885	1870	0.25
1885	1885	1
1885	1886	0.25
1885	1959	0.25
1885	1962	0.25
1885	2066	0.25
1885	2094	0.25
1886	5	0.5
1886	166	0.25
1886	187	0.25
1886	254	0.25
1886	542	0.25
1886	899	0.25
1886	1002	0.25
1886	1107	0.25
1886	1121	0.25
1886	1162	0.25
1886	1272	0.25
1886	1454	0.25
1886	1665	0.25
1886	1715	0.25
1886	1870	0.25
1886	1885	0.25
1886	1886	1
1886	1959	0.25
1886	1962	0.25
1886	2066	0.25
1886	2094	0.25
1887	55	0.5
1887	103	0.25
1887	139	0.25
1887	344	0.25
1887	557	0.25
1887	603	0.25
1887	649	0.25
1887	657	0.25
1887	663	0.25
1887	676	0.25
1887	1207	0.25
1887	1306	0.25
1887	1478	0.25
1887	1704	0.25
1887	1708	0.25
1887	1713	0.25
1887	1872	0.25
1887	1887	1
1887	1922	0.25
1887	1943	0.25
1887	2013	0.25
1888	75	0.5
1888	184	0.25
1888	433	0.25
1888	474	0.25
1888	494	0.25
1888	862	0.25
1888	950	0.25
1888	967	0.25
1888	1173	0.25
1888	1291	0.25
1888	1345	0.25
1888	1638	0.25
1888	1648	0.25
1888	1661	0.25
1888	1719	0.25
1888	1779	0.25
1888	1881	0.25
1888	1888	1
1888	1986	0.25
1888	2010	0.25
1888	2030	0.25
1889	57	0.5
1889	201	0.25
1889	245	0.25
1889	412	0.25
1889	462	0.25
1889	728	0.25
1889	759	0.25
1889	1051	0.25
1889	1087	0.25
1889	1118	0.25
1889	1156	0.25
1889	1558	0.25
1889	1580	0.25
1889	1609	0.25
1889	1716	0.25
1889	1729	0.25
1889	1792	0.25
1889	1812	0.25
1889	1889	1
1889	1938	0.25
1889	1952	0.25
1890	62	0.5
1890	202	0.25
1890	253	0.25
1890	282	0.25
1890	286	0.25
1890	292	0.25
1890	377	0.25
1890	409	0.25
1890	534	0.25
1890	874	0.25
1890	980	0.25
1890	1026	0.25
1890	1102	0.25
1890	1127	0.25
1890	1275	0.25
1890	1309	0.25
1890	1511	0.25
1890	1853	0.25
1890	1890	1
1890	1950	0.25
1890	2089	0.25
1891	38	0.5
1891	130	0.25
1891	258	0.25
1891	324	0.25
1891	569	0.25
1891	601	0.25
1891	656	0.25
1891	821	0.25
1891	926	0.25
1891	1021	0.25
1891	1136	0.25
1891	1149	0.25
1891	1378	0.25
1891	1522	0.25
1891	1557	0.25
1891	1571	0.25
1891	1703	0.25
1891	1709	0.25
1891	1803	0.25
1891	1874	0.25
1891	1891	1
1892	36	0.5
1892	280	0.25
1892	420	0.25
1892	536	0.25
1892	680	0.25
1892	743	0.25
1892	773	0.25
1892	786	0.25
1892	863	0.25
1892	925	0.25
1892	1033	0.25
1892	1160	0.25
1892	1161	0.25
1892	1337	0.25
1892	1444	0.25
1892	1457	0.25
1892	1468	0.25
1892	1590	0.25
1892	1892	1
1892	1967	0.25
1892	2080	0.25
1893	7	0.5
1893	182	0.25
1893	295	0.25
1893	424	0.25
1893	507	0.25
1893	633	0.25
1893	638	0.25
1893	665	0.25
1893	744	0.25
1893	879	0.25
1893	902	0.25
1893	1181	0.25
1893	1261	0.25
1893	1371	0.25
1893	1458	0.25
1893	1581	0.25
1893	1586	0.25
1893	1606	0.25
1893	1798	0.25
1893	1893	1
1893	1906	0.25
1894	98	0.5
1894	171	0.25
1894	373	0.25
1894	659	0.25
1894	674	0.25
1894	1042	0.25
1894	1171	0.25
1894	1180	0.25
1894	1201	0.25
1894	1242	0.25
1894	1316	0.25
1894	1359	0.25
1894	1607	0.25
1894	1633	0.25
1894	1676	0.25
1894	1771	0.25
1894	1894	1
1894	1912	0.25
1894	1918	0.25
1894	1989	0.25
1894	2041	0.25
1895	30	0.5
1895	156	0.25
1895	419	0.25
1895	629	0.25
1895	686	0.25
1895	750	0.25
1895	775	0.25
1895	831	0.25
1895	918	0.25
1895	1006	0.25
1895	1182	0.25
1895	1184	0.25
1895	1205	0.25
1895	1245	0.25
1895	1297	0.25
1895	1402	0.25
1895	1424	0.25
1895	1895	1
1895	1981	0.25
1895	1987	0.25
1895	2027	0.25
1896	22	0.5
1896	108	0.25
1896	160	0.25
1896	230	0.25
1896	234	0.25
1896	567	0.25
1896	772	0.25
1896	1067	0.25
1896	1179	0.25
1896	1191	0.25
1896	1270	0.25
1896	1281	0.25
1896	1342	0.25
1896	1408	0.25
1896	1758	0.25
1896	1780	0.25
1896	1781	0.25
1896	1824	0.25
1896	1896	1
1896	2042	0.25
1896	2046	0.25
1897	64	0.5
1897	199	0.25
1897	297	0.25
1897	322	0.25
1897	456	0.25
1897	484	0.25
1897	637	0.25
1897	707	0.25
1897	782	0.25
1897	787	0.25
1897	835	0.25
1897	915	0.25
1897	922	0.25
1897	954	0.25
1897	984	0.25
1897	1110	0.25
1897	1384	0.25
1897	1507	0.25
1897	1603	0.25
1897	1619	0.25
1897	1897	1
1898	2	0.5
1898	172	0.25
1898	400	0.25
1898	483	0.25
1898	568	0.25
1898	791	0.25
1898	855	0.25
1898	892	0.25
1898	975	0.25
1898	1056	0.25
1898	1068	0.25
1898	1225	0.25
1898	1252	0.25
1898	1328	0.25
1898	1346	0.25
1898	1348	0.25
1898	1350	0.25
1898	1526	0.25
1898	1627	0.25
1898	1685	0.25
1898	1898	1
1899	28	0.5
1899	487	0.25
1899	502	0.25
1899	673	0.25
1899	741	0.25
1899	792	0.25
1899	868	0.25
1899	878	0.25
1899	1003	0.25
1899	1105	0.25
1899	1198	0.25
1899	1284	0.25
1899	1388	0.25
1899	1510	0.25
1899	1668	0.25
1899	1807	0.25
1899	1899	1
1899	2016	0.25
1899	2032	0.25
1899	2052	0.25
1899	2059	0.25
1900	74	0.5
1900	124	0.25
1900	209	0.25
1900	577	0.25
1900	580	0.25
1900	583	0.25
1900	840	0.25
1900	858	0.25
1900	897	0.25
1900	972	0.25
1900	1169	0.25
1900	1185	0.25
1900	1206	0.25
1900	1338	0.25
1900	1358	0.25
1900	1417	0.25
1900	1470	0.25
1900	1531	0.25
1900	1541	0.25
1900	1900	1
1900	1941	0.25
1901	9	0.5
1901	266	0.25
1901	573	0.25
1901	672	0.25
1901	714	0.25
1901	876	0.25
1901	888	0.25
1901	890	0.25
1901	928	0.25
1901	930	0.25
1901	970	0.25
1901	1018	0.25
1901	1194	0.25
1901	1213	0.25
1901	1256	0.25
1901	1420	0.25
1901	1475	0.25
1901	1750	0.25
1901	1842	0.25
1901	1859	0.25
1901	1901	1
1902	71	0.5
1902	177	0.25
1902	267	0.25
1902	311	0.25
1902	589	0.25
1902	845	0.25
1902	852	0.25
1902	895	0.25
1902	1075	0.25
1902	1186	0.25
1902	1254	0.25
1902	1286	0.25
1902	1311	0.25
1902	1326	0.25
1902	1411	0.25
1902	1472	0.25
1902	1549	0.25
1902	1654	0.25
1902	1902	1
1902	1996	0.25
1902	2092	0.25
1903	34	0.5
1903	149	0.25
1903	312	0.25
1903	348	0.25
1903	598	0.25
1903	706	0.25
1903	710	0.25
1903	891	0.25
1903	913	0.25
1903	939	0.25
1903	1086	0.25
1903	1089	0.25
1903	1095	0.25
1903	1125	0.25
1903	1140	0.25
1903	1230	0.25
1903	1903	1
1903	1913	0.25
1903	1990	0.25
1903	2031	0.25
1903	2051	0.25
1904	24	0.5
1904	178	0.25
1904	219	0.25
1904	452	0.25
1904	511	0.25
1904	860	0.25
1904	981	0.25
1904	1101	0.25
1904	1153	0.25
1904	1178	0.25
1904	1322	0.25
1904	1324	0.25
1904	1399	0.25
1904	1403	0.25
1904	1429	0.25
1904	1595	0.25
1904	1740	0.25
1904	1830	0.25
1904	1904	1
1904	1958	0.25
1904	2085	0.25
1905	17	0.5
1905	275	0.25
1905	345	0.25
1905	442	0.25
1905	608	0.25
1905	806	0.25
1905	818	0.25
1905	820	0.25
1905	834	0.25
1905	933	0.25
1905	971	0.25
1905	976	0.25
1905	1355	0.25
1905	1448	0.25
1905	1501	0.25
1905	1646	0.25
1905	1688	0.25
1905	1692	0.25
1905	1804	0.25
1905	1905	1
1905	2077	0.25
1906	7	0.5
1906	182	0.25
1906	295	0.25
1906	424	0.25
1906	507	0.25
1906	633	0.25
1906	638	0.25
1906	665	0.25
1906	744	0.25
1906	879	0.25
1906	902	0.25
1906	1181	0.25
1906	1261	0.25
1906	1371	0.25
1906	1458	0.25
1906	1581	0.25
1906	1586	0.25
1906	1606	0.25
1906	1798	0.25
1906	1893	0.25
1906	1906	1
1907	19	0.5
1907	123	0.25
1907	141	0.25
1907	163	0.25
1907	211	0.25
1907	687	0.25
1907	778	0.25
1907	795	0.25
1907	822	0.25
1907	916	0.25
1907	1082	0.25
1907	1335	0.25
1907	1341	0.25
1907	1396	0.25
1907	1425	0.25
1907	1634	0.25
1907	1855	0.25
1907	1882	0.25
1907	1907	1
1907	1975	0.25
1907	2090	0.25
1908	4	0.5
1908	188	0.25
1908	505	0.25
1908	527	0.25
1908	570	0.25
1908	655	0.25
1908	1066	0.25
1908	1217	0.25
1908	1251	0.25
1908	1304	0.25
1908	1438	0.25
1908	1473	0.25
1908	1588	0.25
1908	1621	0.25
1908	1647	0.25
1908	1787	0.25
1908	1849	0.25
1908	1908	1
1908	1951	0.25
1908	2000	0.25
1908	2096	0.25
1909	23	0.5
1909	165	0.25
1909	274	0.25
1909	319	0.25
1909	380	0.25
1909	562	0.25
1909	591	0.25
1909	699	0.25
1909	867	0.25
1909	882	0.25
1909	1060	0.25
1909	1078	0.25
1909	1111	0.25
1909	1323	0.25
1909	1434	0.25
1909	1566	0.25
1909	1806	0.25
1909	1909	1
1909	1930	0.25
1909	2014	0.25
1909	2021	0.25
1910	20	0.5
1910	185	0.25
1910	216	0.25
1910	309	0.25
1910	357	0.25
1910	393	0.25
1910	415	0.25
1910	512	0.25
1910	732	0.25
1910	945	0.25
1910	1010	0.25
1910	1467	0.25
1910	1504	0.25
1910	1513	0.25
1910	1611	0.25
1910	1701	0.25
1910	1726	0.25
1910	1728	0.25
1910	1910	1
1910	1919	0.25
1910	2058	0.25
1911	93	0.5
1911	146	0.25
1911	358	0.25
1911	408	0.25
1911	491	0.25
1911	556	0.25
1911	769	0.25
1911	865	0.25
1911	904	0.25
1911	941	0.25
1911	1019	0.25
1911	1094	0.25
1911	1222	0.25
1911	1282	0.25
1911	1303	0.25
1911	1370	0.25
1911	1379	0.25
1911	1724	0.25
1911	1829	0.25
1911	1911	1
1911	2084	0.25
1912	98	0.5
1912	171	0.25
1912	373	0.25
1912	659	0.25
1912	674	0.25
1912	1042	0.25
1912	1171	0.25
1912	1180	0.25
1912	1201	0.25
1912	1242	0.25
1912	1316	0.25
1912	1359	0.25
1912	1607	0.25
1912	1633	0.25
1912	1676	0.25
1912	1771	0.25
1912	1894	0.25
1912	1912	1
1912	1918	0.25
1912	1989	0.25
1912	2041	0.25
1913	34	0.5
1913	149	0.25
1913	312	0.25
1913	348	0.25
1913	598	0.25
1913	706	0.25
1913	710	0.25
1913	891	0.25
1913	913	0.25
1913	939	0.25
1913	1086	0.25
1913	1089	0.25
1913	1095	0.25
1913	1125	0.25
1913	1140	0.25
1913	1230	0.25
1913	1903	0.25
1913	1913	1
1913	1990	0.25
1913	2031	0.25
1913	2051	0.25
1914	76	0.5
1914	122	0.25
1914	138	0.25
1914	284	0.25
1914	551	0.25
1914	554	0.25
1914	709	0.25
1914	875	0.25
1914	877	0.25
1914	1083	0.25
1914	1423	0.25
1914	1456	0.25
1914	1499	0.25
1914	1534	0.25
1914	1635	0.25
1914	1690	0.25
1914	1791	0.25
1914	1845	0.25
1914	1914	1
1914	1945	0.25
1914	2064	0.25
1915	41	0.5
1915	111	0.25
1915	205	0.25
1915	291	0.25
1915	450	0.25
1915	477	0.25
1915	576	0.25
1915	588	0.25
1915	661	0.25
1915	987	0.25
1915	1031	0.25
1915	1383	0.25
1915	1445	0.25
1915	1496	0.25
1915	1563	0.25
1915	1655	0.25
1915	1736	0.25
1915	1794	0.25
1915	1915	1
1915	1965	0.25
1915	1971	0.25
1916	39	0.5
1916	121	0.25
1916	168	0.25
1916	189	0.25
1916	239	0.25
1916	271	0.25
1916	391	0.25
1916	717	0.25
1916	873	0.25
1916	1148	0.25
1916	1228	0.25
1916	1381	0.25
1916	1419	0.25
1916	1493	0.25
1916	1559	0.25
1916	1575	0.25
1916	1632	0.25
1916	1689	0.25
1916	1847	0.25
1916	1916	1
1916	2045	0.25
1917	81	0.5
1917	402	0.25
1917	448	0.25
1917	463	0.25
1917	646	0.25
1917	669	0.25
1917	684	0.25
1917	752	0.25
1917	808	0.25
1917	1143	0.25
1917	1146	0.25
1917	1440	0.25
1917	1466	0.25
1917	1567	0.25
1917	1568	0.25
1917	1570	0.25
1917	1691	0.25
1917	1917	1
1917	1923	0.25
1917	1982	0.25
1917	2008	0.25
1918	98	0.5
1918	171	0.25
1918	373	0.25
1918	659	0.25
1918	674	0.25
1918	1042	0.25
1918	1171	0.25
1918	1180	0.25
1918	1201	0.25
1918	1242	0.25
1918	1316	0.25
1918	1359	0.25
1918	1607	0.25
1918	1633	0.25
1918	1676	0.25
1918	1771	0.25
1918	1894	0.25
1918	1912	0.25
1918	1918	1
1918	1989	0.25
1918	2041	0.25
1919	20	0.5
1919	185	0.25
1919	216	0.25
1919	309	0.25
1919	357	0.25
1919	393	0.25
1919	415	0.25
1919	512	0.25
1919	732	0.25
1919	945	0.25
1919	1010	0.25
1919	1467	0.25
1919	1504	0.25
1919	1513	0.25
1919	1611	0.25
1919	1701	0.25
1919	1726	0.25
1919	1728	0.25
1919	1910	0.25
1919	1919	1
1919	2058	0.25
1920	42	0.5
1920	333	0.25
1920	397	0.25
1920	605	0.25
1920	678	0.25
1920	1022	0.25
1920	1027	0.25
1920	1154	0.25
1920	1183	0.25
1920	1229	0.25
1920	1247	0.25
1920	1310	0.25
1920	1481	0.25
1920	1529	0.25
1920	1641	0.25
1920	1687	0.25
1920	1797	0.25
1920	1871	0.25
1920	1920	1
1920	1937	0.25
1920	2034	0.25
1921	61	0.5
1921	181	0.25
1921	261	0.25
1921	296	0.25
1921	427	0.25
1921	727	0.25
1921	751	0.25
1921	843	0.25
1921	854	0.25
1921	1189	0.25
1921	1285	0.25
1921	1387	0.25
1921	1479	0.25
1921	1494	0.25
1921	1542	0.25
1921	1674	0.25
1921	1693	0.25
1921	1755	0.25
1921	1813	0.25
1921	1921	1
1921	1978	0.25
1922	55	0.5
1922	103	0.25
1922	139	0.25
1922	344	0.25
1922	557	0.25
1922	603	0.25
1922	649	0.25
1922	657	0.25
1922	663	0.25
1922	676	0.25
1922	1207	0.25
1922	1306	0.25
1922	1478	0.25
1922	1704	0.25
1922	1708	0.25
1922	1713	0.25
1922	1872	0.25
1922	1887	0.25
1922	1922	1
1922	1943	0.25
1922	2013	0.25
1923	81	0.5
1923	402	0.25
1923	448	0.25
1923	463	0.25
1923	646	0.25
1923	669	0.25
1923	684	0.25
1923	752	0.25
1923	808	0.25
1923	1143	0.25
1923	1146	0.25
1923	1440	0.25
1923	1466	0.25
1923	1567	0.25
1923	1568	0.25
1923	1570	0.25
1923	1691	0.25
1923	1917	0.25
1923	1923	1
1923	1982	0.25
1923	2008	0.25
1924	66	0.5
1924	241	0.25
1924	244	0.25
1924	446	0.25
1924	509	0.25
1924	614	0.25
1924	1013	0.25
1924	1073	0.25
1924	1081	0.25
1924	1220	0.25
1924	1223	0.25
1924	1268	0.25
1924	1357	0.25
1924	1365	0.25
1924	1602	0.25
1924	1610	0.25
1924	1615	0.25
1924	1696	0.25
1924	1924	1
1924	2076	0.25
1924	2078	0.25
1925	52	0.5
1925	197	0.25
