ID	Group	Init. Comp.	It	Rt	g_a
Ind1821	173	I	no	3.5174	-1.33281
Ind1822	173	S	0.36662	17.4729	1.69328
Ind1823	173	S	no	no	-2.35047
Ind1824	173	S	no	no	-0.0868465
Ind1825	173	S	1.06355	2.93876	0.279082
Ind1826	173	S	0.94772	3.39545	0.0902314
Ind1827	173	S	1.49283	5.09432	-0.44374
Ind1828	173	S	6.60495	17.2328	-0.690712
Ind1829	173	S	0.337542	4.55777	-0.491279
Ind1830	174	I	no	6.09223	-0.191869
Ind1831	174	I	no	3.66831	-0.119678
Ind1832	174	S	2.31424	26.8279	0.299112
Ind1833	174	S	1.68819	11.4979	0.742595
Ind1834	174	S	no	no	-1.91938
Ind1835	174	S	3.36158	11.3918	-0.784249
Ind1836	174	S	1.61998	10.3271	2.15959
Ind1837	174	S	5.78701	6.44415	0.031976
Ind1838	174	S	0.666942	29.2304	-0.490772
Ind1839	174	S	1.94671	19.3953	0.466351
Ind1840	175	I	no	2.69789	-0.826228
Ind1841	175	I	no	7.32227	-0.204277
Ind1842	175	S	15.0955	16.9976	-0.83704
Ind1843	175	S	0.0687152	1.72533	1.00874
Ind1844	175	S	12.9759	29.4237	-1.06523
Ind1845	175	S	2.9509	3.817	-0.646007
Ind1846	175	S	5.83549	17.9097	-2.16858
Ind1847	175	S	9.68015	11.3376	-0.014316
Ind1848	175	S	no	no	-0.189878
Ind1849	175	S	1.59495	2.43311	1.04171
Ind1850	176	I	no	4.0089	-1.35903
Ind1851	176	I	no	2.22344	-1.19372
Ind1852	176	S	0.150834	0.779068	-0.244337
Ind1853	176	S	6.6202	7.30706	0.523484
Ind1854	176	S	0.480331	6.0942	1.40493
Ind1855	176	S	0.507906	6.13499	1.44795
Ind1856	176	S	1.66372	11.0089	1.08237
Ind1857	176	S	1.72879	6.26277	-1.0375
Ind1858	176	S	1.01238	15.9113	-0.486769
Ind1859	176	S	1.93669	8.18543	-0.389384
Ind1860	177	I	no	11.9213	0.85621
Ind1861	177	I	no	0.586096	-0.806517
Ind1862	177	S	no	no	-1.0778
Ind1863	177	S	0.247153	9.1013	0.109135
Ind1864	177	S	no	no	-0.980287
Ind1865	177	S	no	no	-0.327606
Ind1866	177	S	no	no	-2.08384
Ind1867	177	S	no	no	0.244689
Ind1868	177	S	3.98496	14.3162	1.26169
Ind1869	177	S	5.9549	16.3841	1.73628
Ind1870	178	I	no	0.0565632	-0.136447
Ind1871	178	I	no	2.66881	0.0068327
Ind1872	178	S	no	no	-0.50373
Ind1873	178	S	1.08648	13.9326	0.423009
Ind1874	178	S	0.557622	4.13286	1.13426
Ind1875	178	S	1.18383	2.79311	0.610253
Ind1876	178	S	no	no	0.549278
Ind1877	178	S	no	no	0.477767
Ind1878	178	S	2.55289	3.38692	0.985848
Ind1879	178	S	2.7332	3.86919	0.0863924
Ind1880	179	I	no	9.70751	0.671015
Ind1881	179	I	no	2.10153	-2.91289
Ind1882	179	S	1.42857	11.4745	0.474636
Ind1883	179	S	1.04307	29.6175	-0.36273
Ind1884	179	S	2.11082	3.92495	1.41769
Ind1885	179	S	1.65783	27.5508	0.271697
Ind1886	179	S	5.81267	5.98857	-0.325881
Ind1887	179	S	0.67566	8.72603	2.47134
Ind1888	179	S	2.49233	13.7543	-0.604719
Ind1889	179	S	0.468145	4.13769	-0.0155644
Ind1890	180	I	no	10.5188	-0.283416
Ind1891	180	I	no	1.11952	0.148429
Ind1892	180	S	6.02225	23.896	0.956136
Ind1893	180	S	9.23877	21.0277	-1.05636
Ind1894	180	S	19.1472	25.1233	-0.0590408
Ind1895	180	S	no	no	-1.38097
Ind1896	180	S	3.79829	6.42273	-0.669398
Ind1897	180	S	14.0483	16.8167	0.464967
Ind1898	180	S	no	no	-0.702139
Ind1899	180	S	no	no	2.14506
Ind1900	181	I	no	17.9269	1.18178
Ind1901	181	I	no	14.3374	-0.897229
Ind1902	181	S	15.0184	25.9934	-1.08837
Ind1903	181	S	0.990118	6.35269	0.974173
Ind1904	181	S	1.68243	20.1859	-0.481573
Ind1905	181	S	0.0174664	24.2982	1.60826
Ind1906	181	S	1.9671	3.61377	0.526488
Ind1907	181	S	no	no	-0.564562
Ind1908	181	S	1.39202	20.3092	-0.469044
Ind1909	181	S	0.49483	4.43747	0.508437
Ind1910	182	I	no	1.43983	0.929778
Ind1911	182	I	no	0.407164	-0.901227
Ind1912	182	S	no	no	-0.264175
Ind1913	182	S	no	no	0.277799
Ind1914	182	S	0.67529	3.4029	0.388056
Ind1915	182	S	1.31916	8.23625	0.579659
Ind1916	182	S	3.04046	7.34275	-0.362228
Ind1917	182	S	7.34189	9.41497	0.89671
Ind1918	182	S	no	no	-1.77226
Ind1919	182	S	7.57309	7.62687	-0.110075
Ind1920	183	I	no	0.100168	1.5947
Ind1921	183	I	no	1.66241	0.935123
Ind1922	183	S	1.55315	30.576	1.21923
Ind1923	183	S	2.01023	4.75437	0.446819
Ind1924	183	S	3.05015	8.39982	0.293725
Ind1925	183	S	2.08407	3.9006	-0.456838
Ind1926	183	S	6.22538	23.207	0.923918
Ind1927	183	S	2.51209	7.40962	0.249959
Ind1928	183	S	2.25595	3.68864	0.988428
Ind1929	183	S	0.336883	2.50652	0.959988
Ind1930	184	I	no	1.00509	3.13761
Ind1931	184	I	no	12.9691	0.109182
Ind1932	184	S	9.76704	16.0943	1.05365
Ind1933	184	S	0.225411	0.619032	-0.558938
Ind1934	184	S	7.38269	8.41774	-1.19183
Ind1935	184	S	no	no	-0.935788
Ind1936	184	S	0.478028	2.74922	0.821026
Ind1937	184	S	no	no	-0.275682
Ind1938	184	S	3.60851	12.4647	0.612282
Ind1939	184	S	no	no	0.345437
Ind1940	185	I	no	10.277	-0.0864794
Ind1941	185	I	no	6.79468	-1.72723
Ind1942	185	S	8.48405	12.4141	-0.495739
Ind1943	185	S	2.96745	11.3675	0.276958
Ind1944	185	S	0.220554	4.32991	0.217476
Ind1945	185	S	0.0720116	7.2035	0.168772
Ind1946	185	S	no	no	0.362458
Ind1947	185	S	0.847083	5.77383	1.18814
Ind1948	185	S	0.877146	19.0818	-0.511505
Ind1949	185	S	1.85846	10.1458	0.615256
Ind1950	186	I	no	4.28077	-0.330546
Ind1951	186	I	no	0.600815	-0.425168
Ind1952	186	S	1.46897	6.46208	-0.397047
Ind1953	186	S	2.28825	24.9241	0.114222
Ind1954	186	S	0.165703	1.19653	1.8567
Ind1955	186	S	2.27055	4.69864	1.13366
Ind1956	186	S	0.0314806	3.24267	-0.105275
Ind1957	186	S	no	no	-1.24688
Ind1958	186	S	6.12711	12.7877	0.321918
Ind1959	186	S	1.59202	9.37917	-0.948826
Ind1960	187	I	no	0.0708408	-0.132029
Ind1961	187	I	no	0.261521	-0.568923
Ind1962	187	S	no	no	-1.11418
Ind1963	187	S	no	no	0.295839
Ind1964	187	S	no	no	0.439256
Ind1965	187	S	no	no	0.450298
Ind1966	187	S	no	no	0.260915
Ind1967	187	S	no	no	2.27169
Ind1968	187	S	no	no	2.62858
Ind1969	187	S	no	no	-0.168022
Ind1970	188	I	no	0.493524	0.192636
Ind1971	188	I	no	3.39457	-1.37096
Ind1972	188	S	1.5547	18.0756	0.577015
Ind1973	188	S	12.0531	17.6105	0.884026
Ind1974	188	S	1.80679	6.74402	0.490685
Ind1975	188	S	no	no	0.199045
Ind1976	188	S	1.74433	4.41273	0.421168
Ind1977	188	S	15.8886	16.5055	0.370317
Ind1978	188	S	0.415364	6.46104	1.65819
Ind1979	188	S	0.164361	3.57705	1.14912
Ind1980	189	I	no	3.92899	1.08403
Ind1981	189	I	no	8.30889	-1.26471
Ind1982	189	S	1.92991	19.5108	0.778606
Ind1983	189	S	12.8622	13.9981	-1.08844
Ind1984	189	S	8.5242	15.8412	1.8472
Ind1985	189	S	14.1513	18.6014	0.301968
Ind1986	189	S	15.5748	19.1254	0.876427
Ind1987	189	S	4.41521	25.6833	0.632621
Ind1988	189	S	6.31494	7.96476	0.0997078
Ind1989	189	S	1.59456	5.11594	-0.99072
Ind1990	190	I	no	11.2233	-0.202575
Ind1991	190	I	no	1.45084	-0.133023
Ind1992	190	S	8.96404	14.8494	-1.3461
Ind1993	190	S	no	no	-2.98839
Ind1994	190	S	5.56882	16.8544	-0.0672397
Ind1995	190	S	0.407393	9.91249	1.37451
Ind1996	190	S	13.2471	18.1867	1.09066
Ind1997	190	S	no	no	-1.45955
Ind1998	190	S	6.75069	27.1073	0.248391
Ind1999	190	S	10.3718	15.5738	-1.32724
Ind2000	191	I	no	6.27907	-1.59348
Ind2001	191	I	no	2.07587	-1.30786
Ind2002	191	S	no	no	0.209505
Ind2003	191	S	no	no	-1.24141
Ind2004	191	S	3.04603	10.0264	-0.276658
Ind2005	191	S	no	no	0.302818
Ind2006	191	S	no	no	-0.0829911
Ind2007	191	S	no	no	-0.955279
Ind2008	191	S	1.63237	4.0861	0.645832
Ind2009	191	S	no	no	-0.836574
Ind2010	192	I	no	11.8265	-0.246724
Ind2011	192	I	no	6.16196	1.74292
Ind2012	192	S	1.19899	11.0487	1.84653
Ind2013	192	S	8.49959	9.13957	-0.958192
Ind2014	192	S	0.127192	9.44492	2.02518
Ind2015	192	S	0.933367	9.79148	-0.256044
Ind2016	192	S	6.29553	19.4456	0.146226
Ind2017	192	S	2.70352	3.04439	-0.0366315
Ind2018	192	S	no	no	-0.216238
Ind2019	192	S	1.17558	5.65243	-0.0317017
Ind2020	193	I	no	6.4315	-0.218681
Ind2021	193	I	no	2.72323	0.608207
Ind2022	193	S	29.0975	36.7001	-0.644209
Ind2023	193	S	0.0955624	1.75206	1.62269
Ind2024	193	S	0.817678	13.8482	-0.427073
Ind2025	193	S	no	no	-0.976658
Ind2026	193	S	2.78442	31.8223	-0.473198
Ind2027	193	S	0.872035	1.59425	-0.123631
Ind2028	193	S	0.515624	4.13412	-0.0466727
Ind2029	193	S	0.0851968	7.27166	0.402308
Ind2030	194	I	no	0.781094	-0.778818
Ind2031	194	I	no	2.62612	-0.115388
Ind2032	194	S	0.825107	15.5164	-0.414059
Ind2033	194	S	11.1686	16.586	0.0520867
Ind2034	194	S	0.219632	12.1728	1.1305
Ind2035	194	S	no	no	-1.10877
Ind2036	194	S	9.30713	10.9869	-1.30851
Ind2037	194	S	0.56891	8.50045	1.40723
Ind2038	194	S	9.83715	15.4534	-0.357862
Ind2039	194	S	0.550447	11.9852	2.62681
Ind2040	195	I	no	14.6909	0.867831
Ind2041	195	I	no	0.17337	-0.0140401
Ind2042	195	S	7.80919	9.45845	0.244687
Ind2043	195	S	1.47444	2.63367	1.35227
Ind2044	195	S	no	no	-0.379367
Ind2045	195	S	6.12446	14.0708	0.497634
Ind2046	195	S	9.21946	12.3287	-0.424757
Ind2047	195	S	10.5575	21.318	0.0173069
Ind2048	195	S	7.94018	11.362	0.347741
Ind2049	195	S	1.31344	2.61422	0.772572
Ind2050	196	I	no	2.41914	0.253824
Ind2051	196	I	no	7.55768	0.184998
Ind2052	196	S	0.295795	24.7254	0.566047
Ind2053	196	S	4.83387	5.07894	-0.307751
Ind2054	196	S	no	no	-2.13078
Ind2055	196	S	21.4909	28.0491	0.285518
Ind2056	196	S	1.86552	3.02623	-0.970124
Ind2057	196	S	no	no	0.0892474
Ind2058	196	S	19.3236	37.1896	-0.964564
Ind2059	196	S	no	no	-0.766231
Ind2060	197	I	no	1.20444	1.46917
Ind2061	197	I	no	7.77996	-0.362306
Ind2062	197	S	0.0738133	10.3761	0.668867
Ind2063	197	S	16.5926	18.2394	-0.775547
Ind2064	197	S	2.25793	11.4147	-0.501136
Ind2065	197	S	0.597708	7.00336	0.898215
Ind2066	197	S	1.65359	25.7076	0.144691
Ind2067	197	S	9.32758	31.0806	-0.475726
Ind2068	197	S	6.06102	43.2235	-0.0166336
Ind2069	197	S	0.864919	18.2102	-0.37211
Ind2070	198	I	no	2.541	-0.277216
Ind2071	198	I	no	18.461	-0.831583
Ind2072	198	S	0.720396	1.42961	1.84932
Ind2073	198	S	1.53293	2.88462	0.975283
Ind2074	198	S	no	no	-1.57699
Ind2075	198	S	2.12368	2.76254	1.18367
Ind2076	198	S	14.6866	18.9883	-0.382261
Ind2077	198	S	2.37241	14.9801	0.108212
Ind2078	198	S	2.53572	12.9863	0.0298083
Ind2079	198	S	0.414229	3.4121	0.48685
Ind2080	199	I	no	2.55845	0.809772
Ind2081	199	I	no	7.65403	0.105079
Ind2082	199	S	8.45656	8.96525	0.611072
Ind2083	199	S	8.37315	9.21463	-0.798663
Ind2084	199	S	0.293528	5.94969	0.519237
Ind2085	199	S	no	no	-0.318167
Ind2086	199	S	1.98495	12.6802	0.304785
Ind2087	199	S	no	no	-0.0124055
Ind2088	199	S	no	no	-0.149045
Ind2089	199	S	no	no	-1.85047
Ind2090	200	I	no	1.49588	-0.277076
Ind2091	200	I	no	3.64749	0.187175
Ind2092	200	S	0.750719	4.25431	-1.02751
Ind2093	200	S	3.62555	11.1915	0.841591
Ind2094	200	S	0.224134	9.39108	-0.227033
Ind2095	200	S	no	no	-1.23572
Ind2096	200	S	2.84484	4.46855	1.28823
Ind2097	200	S	0.40727	3.8501	-0.412936
Ind2098	200	S	no	no	-1.26079
Ind2099	200	S	no	no	-1.79926
